Customer_ID;Age;Education_Level;Monthly_Income;Num_Children;Num_Teenagers;Total_Purchases;Total_Spending;Last_Purchase_Amount;Recency_Days;Football_Spending;Running_Spending;Swimming_Spending;Kids_Sports_Spending;Preferred_Channel;Campaign_Exposure;Campaign_Response;Loyalty_Member;Customer_Tenure;Club_Status;Purchase_Comment
C1580;40;4;3734;2;0;23;1069,2;324,00 €;166;600;124;112;136;Web;1;1;1;1805;Amateur Club;Too much of a good thing? We worked this kibble in over time, slowly shifting the percentage of Felidae to national junk-food brand until the bowl was all natural. By this time, the cats couldn't keep it in or down. What a mess. We've moved on.
C0283;36;4;3260;1;1;13;1364;413,33 €;109;186;344;223;487;Web;1;0;1;1352;None;"I paid $1.79 for a 2 ounce pkg of these at lunch today. I bought them because brown rice is a ""good"" carb.  As soon as I tasted one and it tasted like a corn chip I checked the ingredients.  The name is deceptive - these have ""Masa corn flour"" listed in the ingredients and it overwhelms the taste.  I won't buy these again - I can get Sunchips for less money and similar taste."
C0586;52;2;5733;2;0;4;724,9;219,67 €;14;284;88;99;188;Store;0;0;1;516;Professional Club;The kids football kit is impressive and makes training much more enjoyable, I am very happy with this purchase.
C1462;65;2;5170;0;0;12;1498,2;454,00 €;176;567;637;158;0;Web;1;0;1;402;None;This is the same food we get at pet store. But it's delivered to my door! And for the same price or slightly less.
C0547;19;3;2981;0;0;20;1540;466,67 €;143;141;892;367;0;Store;1;0;0;644;Amateur Club;The training shorts is top-notch and great value for money, I am very happy with this purchase.
C0419;42;5;5679;0;0;1;1872,2;567,33 €;131;1080;604;18;0;App;0;0;0;1350;Amateur Club;Whats there to say about a fantastic chocolate chip cookie! The only thing that could be improved is if they offered a bushel box of these so you would not run out so fast. Hope these don't go the way of the dinosaur!
C0488;23;2;3285;0;0;2;267,3;81,00 €;168;119;23;101;0;Store;1;0;0;1074;None;Decathlon handball: good grip, correct size, consistent bounce.
C1605;21;3;2672;0;0;22;244,2;74,00 €;123;50;78;94;0;Store;1;0;0;987;None;The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this, I have had small dogs before. Never have I seen such gas issues. Both of them consistently had foul gas. Consistently. Usually when they're sitting on our laps but, you know. They're dogs.<br /><br />When we got through the first bag of this stuff, we purchased more on amazon. It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco. But, they continued to have gas. I mean, they loved the food, don't get me wrong and they loved it more when we'd mix in some water and it would be like soft food. Somehow that made their gas worse but I think I'll have to give that responsible to the speed with which they chowed down- can't blame the food itself for gluttony.<br /><br />Eventually, we switched their food. No more farting. I think it was due to the high fat content which undoubtedly is necessary for very small puppies. They just need that in their diet. I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year). Yeah right, you try dealing with gas for that long. Around 6 mos of age we switched to PuppyChow. Much better. Granted, they don't like it as much, but we humans like it a whole lot better.
C0069;64;3;5661;0;2;2;963,6;292,00 €;124;54;457;365;0;Store;0;0;1;154;None;If you're impulsive like me, then $6 is ok. Don't get me wrong, the quality of these babies is very good and I have no complaints. But in retrospect, the price is a little ridiculous (esp. when you add on the shipping).
C0382;43;4;3547;0;0;23;419,1;127,00 €;122;184;68;129;0;Web;1;0;0;947;Professional Club;These condiments are overpriced and terrible. The classic is disgustingly sweet. The spiced tastes like a bad spicy marinara sauce from a chain restaurant.
C0374;45;2;3227;2;1;13;684,2;207,33 €;18;86;369;55;112;Store;1;1;1;1072;None;One of Green Mountains best blends of coffee in my opinion,love it for your everyday blend, perfect stregnth, excellent blend!
C0920;46;5;4289;2;0;6;1349,7;409,00 €;51;235;416;162;545;Store;1;1;0;1844;Amateur Club;This football shoes was unbelievably stale. It had a strange chemical aftertaste. It feels like corners were cut to save money. This was a complete waste of money.
C1517;22;5;2505;1;0;5;1152,8;349,33 €;68;342;279;262;165;Store;0;0;1;1858;None;This is the best cornmeal. I made regular cornbread and hot water cornbread with this meal and both were outstanding. Also fried some oysters with this meal, it gave them a great texture and flovor.
C1128;27;5;2242;0;0;4;49,5;15,00 €;110;6;113;380;0;Web;1;0;1;963;Professional Club;This swimming goggles was ridiculously overpriced. It had inconsistent flavor in every bag. The texture was unpleasant from the first bite. I am genuinely disappointed.
C1493;61;3;5316;1;3;3;779,9;236,33 €;134;143;265;108;193;Web;1;1;1;259;None;One of my cats is allergic to fish and beef. This formula is one of the few she can eat, and it has much better ingredients than the prescription diets available at the vet. Both of my kitties are very active, have soft shiny fur, and neither are fat. Dry food reduces tartar buildup on teeth, also.
C0769;20;4;3471;1;0;3;1878,8;569,33 €;126;214;682;484;328;App;1;0;0;1707;Amateur Club;The basketball is durable and well designed and lightweight, I am very happy with this purchase.
C0560;35;4;3242;0;0;15;136,4;41,33 €;31;52;53;19;0;Store;1;1;1;1181;Professional Club;The goalkeeper gloves is high-quality and ideal for competitive matches, I am very happy with this purchase.
C1591;61;2;6367;0;0;21;168,3;51,00 €;83;8;109;36;0;App;0;0;0;1296;Amateur Club;This is an excellent tea.  One of the best I have ever had.  It is especially great when you prepare it with a samovar.
C0002;19;2;2276;0;0;10;234,3;71,00 €;15;107;48;58;0;App;1;1;0;1057;None;"Product arrived labeled as Jumbo Salted Peanuts...the peanuts were actually small sized unsalted. Not sure if this was an error or if the vendor intended to represent the product as ""Jumbo""."
C0510;51;4;7315;3;0;15;446,6;135,33 €;6;81;180;63;82;App;0;0;0;1323;Amateur Club;Decathlon surf poncho: thick fabric, keeps you warm, loose fit.
C0202;49;2;5130;1;1;16;1261,7;382,33 €;102;374;161;233;379;App;0;0;0;421;None;I love, and use the empty containers for medicine/advil in my purse, desk, suitcase. Also line with felt to keep earrings. Perfect little size to disguise small valuables when traveling and LOVE the mints. Tiny and powerful without burning my mouth.
C1280;25;5;2719;0;1;10;817,3;247,67 €;71;75;399;269;0;Store;0;0;0;1712;None;This protein bars was deeply disappointing. It left a greasy residue on my hands. There was no freshness whatsoever. It completely ruined my expectations.
C1515;48;4;5072;3;0;11;701,8;212,67 €;140;86;141;133;278;Store;0;0;0;1309;Amateur Club;This is one of the best salsas that I have found in a long time but stay away from the variety pack. The other two that come with it are not worth your money.
C1623;41;3;3906;0;0;9;661,1;200,33 €;71;255;275;71;0;Store;1;1;1;429;Amateur Club;Yes, it's probably healthier than 5-Hour Energy or Starbucks shots but if you're looking to avoid a caffeine overload, this is still not for you. Most energy drinks cannot be made w/ out a high dosage of caffeine. I believe the caffeine content of 1 Guayaki shot is 150 mL - probably lower than other un-healthy energy shot drinks but I believe most other people avoid the top brands b/c they contain too much caffeine and/or sugar. If you do not react well to caffeine, Guayaki is not a good buy either. I definitely feel an energy boost w/ 1 full Guayaki shot but not w/ out all the other caffeine side effects - irritability, nervousness, mood-swings. Caffeine overdose is why I stopped drinking coffee. But it looks even organic energy drinks are still not safe.<br /><br />Now you're NOT sensitive to caffeine, then it's a great buy. It's not loaded w/ sugar. The taste is easy and pleasant. It's not loaded w/ a bunch of chemicals like 5-Hour shots or Starbucks drinks. And the energy boost lasts for about 4 to 5 hours. Takes about 5 to 7 minutes to kick in but all this probably depends on your body/weight.<br /><br />Side note - if you want to feel energized during the day, have a protein drink first thing in the morning and stay away for heavy, fattening foods during the day that will make you feel sluggish and sleepy!
C1533;58;4;7993;2;0;2;1057,1;320,33 €;42;465;98;241;157;Web;1;0;0;358;None;I read about pomegranate molasses so I had to try it! I haven't made anything with it yet, just eaten a little bit at a time but WOW is it decadent! It's dark, syrupy, sour, and a little sweet. A dab of this and I forget about dessert. It's just a really unique flavor with a pleasing metallic undertone. Yum!! I'm going to try making fesenjan next :-)
C0479;34;5;2825;2;0;16;1950,3;591,00 €;127;707;201;343;522;Web;1;0;1;691;Amateur Club;Decathlon compression shirt: snug fit, breathable enough, neutral comfort.
C0743;34;2;3956;0;1;22;1135,2;344,00 €;20;229;459;344;0;Store;0;0;0;1684;None;The training shorts is remarkable and exactly what I was looking for, I am very happy with this purchase.
C1009;36;3;3742;0;2;8;434,5;131,67 €;95;26;424;498;0;;;5;;;;This chips was embarrassingly low quality. It arrived stale and tasted old. The quality has clearly declined over time. I will definitely not buy this again.
C0040;25;2;2675;0;1;22;886,6;268,67 €;145;539;40;227;0;Store;1;0;1;1028;None;"I ordered this for my wife as it was reccomended by our daughter.  She has this almost every morning and likes all flavors.  She's happy, I'm happy!!!<br /><a href=""http://www.amazon.com/gp/product/B001EO5QW8"">McCANN'S Instant Irish Oatmeal, Variety Pack of Regular, Apples & Cinnamon, and Maple & Brown Sugar, 10-Count Boxes (Pack of 6)</a>"
C0017;41;4;4648;0;3;3;608,3;184,33 €;153;226;111;216;0;Web;0;0;1;1013;Professional Club;I love eating them and they are good for watching TV and looking at movies! It is not too sweet. I like to transfer them to a zip lock baggie so they stay fresh so I can take my time eating them.
C1516;57;2;4019;0;0;3;517;156,67 €;174;227;187;56;0;Web;0;0;1;1036;None;These remind me of dog treats I made once using pumpkin and cinnamon. They're kind of bland and not my favorite Back To Nature product. But my finace really loves them so that's where the three stars come from.
